regime,rows,up_ratio,accuracy,precision,recall,f1,mcc,balanced_accuracy,roc_auc,log_loss
volatility_regime=low,6555,0.5023646071700991,0.5388253241800153,0.5384396355353075,0.5742484057090799,0.5557678177810433,0.07751179798146944,0.5386570048165265,0.5497375850488644,0.6896990798972514
volatility_regime=medium,6412,0.5004678727386151,0.5315034310667498,0.5285594873223739,0.5911498909317544,0.5581053250956164,0.06334876858084254,0.5314475648851716,0.5389121312045122,0.6910235306609067
session_europe=0,12380,0.4978190630048465,0.5306946688206785,0.5258305283184546,0.5829952944994321,0.5529393659587566,0.062179407937540836,0.530921806812206,0.539131710351963,0.6910218449160752
session_asia=1,6596,0.49848392965433597,0.5306246209824136,0.5260586319218241,0.5894160583941606,0.5559380378657487,0.062030738189635296,0.5308023460048191,0.5362479754896337,0.6911510035161891
session_us=0,12370,0.5000808407437348,0.5306386418755052,0.5277859023106172,0.5834141610087293,0.5542076167076168,0.06160452076473555,0.530630107671247,0.5356702831038999,0.6914734394362122
session_asia=0,13192,0.500758035172832,0.5300939963614312,0.5278271571174621,0.5843172873145626,0.5546375458007041,0.06038105820361264,0.530011665218168,0.5389759229271828,0.6913044083551902
session_us=1,7418,0.4998651927743327,0.5296575896468051,0.5263284443375812,0.5903451995685005,0.5565018431422397,0.059789579175004194,0.5296739474931451,0.5420308897204849,0.6908861321634551
session_europe=1,7408,0.5036447084233261,0.5295626349892009,0.5295389048991355,0.5909943714821764,0.558581380620646,0.05867578530450287,0.5291115452733155,0.5362328955694438,0.6916400289084021
volatility_regime=high,6821,0.4972877877144114,0.520891364902507,0.5159137577002053,0.5925707547169812,0.5515916575192097,0.04299340312383023,0.5212780866031683,0.52559407619252,0.6929628246430488
